row_number,year,manufacturer,condition,cylinders,fuel,odometer,transmission,type,paint_color,F1,F2,F3,F4
231,2011.0,ford,good,4 cylinders,gas,143400.0,automatic,sedan,red,1799,2.0981943157619782,0.0362496594607093,a
232,2017.0,subaru,good,4 cylinders,gas,98308.0,automatic,SUV,blue,1249,2.4389223523714567,0.0536515166077527,b
233,2015.0,ford,excellent,8 cylinders,gas,173935.0,automatic,truck,white,4869,2.480584649911705,0.0863044159258716,a
234,2012.0,ford,excellent,4 cylinders,gas,142858.0,automatic,sedan,red,1233,2.33657569205079,-0.0027754902308949,b
235,2014.0,ford,like new,4 cylinders,gas,113917.0,automatic,sedan,silver,5515,2.223362791673639,0.0838655793093685,c
236,2006.0,ford,good,4 cylinders,gas,128783.0,automatic,sedan,silver,392,2.0672622181582225,0.1614120864381058,a
237,1995.0,ford,fair,6 cylinders,gas,574790.0,automatic,truck,blue,320,1.9949693231523653,0.0300309454680017,c
238,2006.0,ford,good,4 cylinders,gas,132000.0,manual,sedan,black,741,2.177306049026462,0.0768037442727045,c
239,2008.0,subaru,good,4 cylinders,gas,123500.0,automatic,sedan,black,526,2.15679493045076,0.1204670007972919,c
240,2017.0,ford,good,6 cylinders,gas,24500.0,automatic,truck,red,2425,2.3336815796821497,0.1257384598471921,b
241,1986.0,ford,good,8 cylinders,gas,45000.0,automatic,pickup,white,214,1.8536280231800752,0.1206919871845906,b
242,2018.0,ford,good,6 cylinders,gas,7432.0,automatic,pickup,blue,5059,2.357124715557107,0.0222798715395108,a
243,2013.0,ford,good,8 cylinders,gas,107510.0,automatic,truck,blue,2388,2.3777913469777414,-0.0919741247017303,a
244,2017.0,ford,good,6 cylinders,gas,35810.0,automatic,pickup,red,5057,2.293927489343138,0.1464894684301981,c
245,2010.0,ford,excellent,8 cylinders,gas,166500.0,automatic,pickup,blue,1024,2.1998874807402866,0.2203986125104976,a
246,2006.0,ford,good,8 cylinders,gas,228738.0,automatic,SUV,red,305,2.185655688473094,0.0766269878839838,c
247,2014.0,ford,like new,6 cylinders,gas,172000.0,automatic,pickup,blue,214,2.057137394808406,0.100782090735403,a
248,2010.0,ford,good,4 cylinders,gas,138092.0,automatic,sedan,blue,56,2.204543733242184,0.1215740491508862,b
249,2004.0,ford,excellent,6 cylinders,gas,110000.0,automatic,SUV,silver,407,2.146535399344338,0.2365351330683309,c
250,2014.0,ford,excellent,6 cylinders,gas,90475.0,automatic,SUV,white,5069,2.40403112296082,0.2280336077371245,c
251,2005.0,ford,excellent,8 cylinders,gas,203280.0,automatic,pickup,red,512,2.056849446268043,-0.0680452590044102,c
252,2013.0,ford,good,4 cylinders,gas,167757.0,automatic,sedan,silver,136,2.2909414489981508,0.1336061976211673,c
253,1936.0,ford,like new,8 cylinders,gas,50000.0,manual,sedan,blue,405,0.5901090841697411,0.1255418093627136,a
254,2013.0,ford,good,4 cylinders,gas,102615.0,automatic,sedan,white,954,2.2437198261653464,0.0919168281371694,a
255,2008.0,ford,good,8 cylinders,gas,68845.0,automatic,truck,white,2695,2.1590210620506256,-0.0633710242365107,c
256,2017.0,ford,excellent,6 cylinders,gas,52852.0,automatic,SUV,white,5941,2.4025728003435143,0.038570061172746,c
257,2014.0,ford,like new,8 cylinders,gas,174.0,automatic,truck,white,575,2.3652763457095616,-0.0039587247294651,c
258,2017.0,ford,good,6 cylinders,gas,145585.0,automatic,pickup,silver,3446,2.373815737828452,-0.0579968381322787,a
259,2007.0,ford,excellent,4 cylinders,gas,129375.0,automatic,SUV,white,189,2.021780008504973,0.0136770011971019,c
260,2015.0,ford,like new,6 cylinders,gas,68342.0,automatic,truck,red,1176,2.3048241691352382,-0.0226097485302309,a
261,2008.0,ford,excellent,6 cylinders,gas,187636.0,automatic,SUV,blue,486,2.117656733343735,0.2130648101192982,c
262,2010.0,ford,good,8 cylinders,gas,157811.0,automatic,truck,silver,1020,2.1552533045108984,0.1303697740391655,b
263,2011.0,ford,excellent,6 cylinders,gas,127730.0,automatic,SUV,white,197,2.102094932645384,0.0563089121282219,b
264,2002.0,ford,good,6 cylinders,gas,185000.0,automatic,pickup,black,305,2.1129724008688093,0.1997502657815467,b
265,2010.0,ford,excellent,6 cylinders,gas,180000.0,automatic,sedan,black,1993,2.293172804114859,0.1806374228368884,b
266,2014.0,ford,excellent,6 cylinders,gas,91309.0,automatic,sedan,red,757,2.3243985070823268,0.0645145716294676,c
267,2014.0,ford,excellent,6 cylinders,gas,110592.0,automatic,SUV,silver,1829,2.5392345365732667,0.2037578287483104,c
268,2012.0,ford,excellent,8 cylinders,gas,184825.0,automatic,pickup,white,4290,2.227246398502201,0.1330027761129393,b
269,2016.0,ford,like new,4 cylinders,gas,57000.0,automatic,SUV,black,265,2.41205675483756,0.1001737309099794,b
270,2017.0,ford,excellent,8 cylinders,gas,8145.0,automatic,truck,white,1227,2.423817886601172,0.2934882913463148,b
271,2014.0,ford,excellent,4 cylinders,gas,100546.0,automatic,SUV,red,1111,2.38194636068493,0.0356159646627744,b
272,2011.0,subaru,excellent,4 cylinders,gas,152130.0,manual,sedan,black,669,2.231783616819614,0.0713620636755642,c
273,2013.0,subaru,like new,4 cylinders,gas,105000.0,manual,sedan,blue,610,2.4044429230638884,0.1264106556518797,b
274,2008.0,ford,excellent,8 cylinders,gas,121200.0,automatic,truck,white,815,2.061238014642468,0.1699603248128079,a
275,2016.0,ford,excellent,4 cylinders,gas,67854.0,automatic,SUV,silver,5712,2.351033223585468,0.1504849824629539,a
276,2009.0,ford,excellent,6 cylinders,gas,155633.0,automatic,sedan,blue,1525,2.246704534290136,0.068123797062657,c
277,2017.0,ford,good,4 cylinders,gas,66208.0,automatic,sedan,black,878,2.355349043761672,0.0558683888075911,a
278,2002.0,ford,good,8 cylinders,gas,148000.0,automatic,truck,white,124,1.9681696575208405,0.1487591170363328,a
279,2010.0,ford,excellent,6 cylinders,gas,139200.0,automatic,sedan,red,557,2.2262103250705727,0.1926175895741634,a
280,2011.0,ford,good,4 cylinders,gas,110000.0,automatic,sedan,red,811,2.3105563527217887,-0.0215911757712968,a
281,2019.0,ford,like new,4 cylinders,gas,30527.0,automatic,sedan,silver,3767,2.4504196485177303,0.1795075296739244,a
282,2018.0,ford,excellent,4 cylinders,gas,8865.0,automatic,sedan,black,1222,2.340992785694349,-0.0351747278153114,b
283,2016.0,ford,excellent,4 cylinders,gas,70125.0,automatic,sedan,silver,2130,2.541797977058464,0.1671205923702576,a
284,1989.0,ford,fair,6 cylinders,gas,168000.0,automatic,pickup,black,325,1.7798177200411915,0.1798022483922864,c
285,2006.0,ford,good,8 cylinders,gas,207345.0,automatic,pickup,black,154,2.2881189355944413,0.2408083189026542,a
286,2016.0,ford,good,6 cylinders,gas,17526.0,automatic,SUV,white,4025,2.499412075507534,0.1453569282033239,c
287,2008.0,ford,excellent,8 cylinders,gas,207460.0,automatic,SUV,white,1955,2.2181783727940383,0.1793150068648019,a
288,2010.0,ford,excellent,4 cylinders,gas,115000.0,automatic,SUV,white,2962,2.328416376995549,-0.0449530643844695,a
289,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.3556414993991432,0.0071483626647532,b
290,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.4218698266933454,0.0545957979179854,b
291,2013.0,ford,excellent,6 cylinders,gas,101000.0,automatic,sedan,blue,3099,2.113924202113432,0.0398674869725458,a
292,2009.0,ford,excellent,6 cylinders,gas,117999.0,automatic,sedan,white,83,2.2148684325559955,0.1726201290886886,c
293,2017.0,ford,like new,6 cylinders,gas,89004.0,automatic,truck,blue,644,2.333341128450177,0.1045396659139837,c
294,2005.0,ford,good,8 cylinders,gas,144000.0,automatic,pickup,silver,974,2.045419252568183,0.1730021726027305,b
295,2012.0,ford,excellent,8 cylinders,gas,66069.0,automatic,pickup,white,331,2.3993351644576038,-0.0282710776259365,b
296,1995.0,ford,good,8 cylinders,gas,152967.0,automatic,truck,white,182,1.7847951837473954,0.1122589872958316,c
297,2005.0,ford,good,8 cylinders,gas,150000.0,automatic,pickup,white,211,2.1173885081720947,0.0816257836815678,a
298,2017.0,ford,good,4 cylinders,gas,30200.0,automatic,SUV,black,891,2.4503081695072395,0.136332847478241,c
299,2008.0,ford,good,6 cylinders,gas,142596.0,automatic,SUV,black,193,2.1852806082884126,0.1023514103918774,a
300,2009.0,subaru,good,4 cylinders,gas,118300.0,automatic,SUV,white,321,2.095638056016482,0.1583824134504087,c
301,2014.0,ford,good,6 cylinders,gas,56222.0,automatic,truck,black,903,2.364309228573596,0.0156262540157842,a
302,2011.0,ford,excellent,6 cylinders,gas,132000.0,automatic,SUV,blue,281,2.383510302970832,0.2672821444110415,b
303,2014.0,ford,like new,8 cylinders,gas,115012.0,automatic,pickup,white,964,2.402755559156007,0.3157316946663202,a
304,2012.0,ford,good,4 cylinders,gas,212000.0,automatic,sedan,red,270,2.2139892814505955,0.0759544958992324,c
305,2016.0,ford,excellent,4 cylinders,gas,34318.0,automatic,sedan,blue,621,2.435847648440057,0.1931152261888519,a
306,2014.0,ford,excellent,6 cylinders,gas,114872.0,automatic,SUV,white,2282,2.3354214511156366,0.0398315867802563,b
307,2004.0,ford,excellent,8 cylinders,gas,1.0,automatic,truck,blue,335,2.3037513482538063,0.1176905216825675,c
308,1996.0,ford,excellent,6 cylinders,gas,104000.0,automatic,truck,red,3105,2.0261978976344297,0.1350917627894082,a
309,2009.0,ford,excellent,6 cylinders,gas,140000.0,automatic,SUV,blue,1587,2.22934336281925,0.1501737356262802,a
310,1997.0,ford,like new,8 cylinders,gas,104000.0,automatic,pickup,white,236,2.059713201082097,0.18927300144478,a
311,2007.0,ford,good,8 cylinders,gas,227000.0,automatic,truck,red,490,2.186619734666428,0.1911525931642088,a
312,2003.0,ford,good,6 cylinders,gas,206000.0,manual,pickup,black,129,1.974572901115588,0.2428440319820661,c
313,2016.0,subaru,like new,4 cylinders,gas,65000.0,automatic,SUV,blue,246,2.471825392487182,0.2278405863417603,c
314,1996.0,ford,good,6 cylinders,gas,167000.0,automatic,SUV,white,344,1.901466579412032,0.3037198545419171,c
315,2006.0,ford,excellent,8 cylinders,gas,75000.0,automatic,truck,blue,335,2.184688799344072,0.1151005576612652,a
316,2007.0,ford,good,8 cylinders,gas,135000.0,automatic,truck,blue,25,2.198241635337644,0.0479011748702374,a
317,2010.0,ford,excellent,8 cylinders,gas,85370.0,automatic,truck,blue,1766,2.2921462699132418,0.2726906267235956,c
318,2005.0,ford,excellent,8 cylinders,gas,68000.0,automatic,SUV,red,436,2.1886805007092778,0.1469671271334529,a
319,1999.0,ford,good,6 cylinders,gas,71763.0,automatic,sedan,silver,397,1.967090117238796,0.1631094570368266,c
320,2011.0,subaru,excellent,4 cylinders,gas,146786.0,automatic,truck,red,302,2.308148351141277,0.1906300959547222,b
321,2006.0,ford,good,6 cylinders,gas,150000.0,automatic,truck,white,74,1.9975605453719456,0.0875923269185609,b
322,2013.0,ford,good,8 cylinders,gas,1931491.0,automatic,truck,white,1025,2.2871719297923643,0.171537635056937,b
323,2010.0,ford,excellent,6 cylinders,gas,131167.0,automatic,sedan,blue,2406,2.083281574405905,0.2523172570950581,b
324,2018.0,ford,good,8 cylinders,gas,24799.0,automatic,pickup,white,3068,2.470101440484364,0.0521913843829488,c
325,2010.0,ford,excellent,8 cylinders,gas,147000.0,automatic,pickup,blue,916,2.307270253477233,0.1156842336804275,a
326,2008.0,ford,good,8 cylinders,gas,176400.0,automatic,truck,white,85,2.129497223558684,0.1142863857658191,a
327,2003.0,subaru,fair,4 cylinders,gas,101391.0,automatic,sedan,blue,224,2.1498281990770645,0.1669593150827499,a
328,2017.0,ford,good,6 cylinders,gas,14695.0,automatic,pickup,blue,4945,2.3164916427842708,0.0396323122955112,c
329,2005.0,ford,excellent,4 cylinders,gas,180000.0,automatic,SUV,black,310,2.1413819228867816,0.1187622265344096,b
330,2009.0,ford,good,8 cylinders,gas,183200.0,automatic,SUV,red,81,2.12328501873454,0.2040639080422681,b
331,2011.0,ford,excellent,4 cylinders,gas,76084.0,automatic,sedan,silver,5537,2.339644222168083,0.1367613189766567,a
332,2004.0,ford,like new,8 cylinders,gas,160000.0,automatic,SUV,black,387,2.0424674893138066,0.174407067743817,c
333,1997.0,ford,excellent,6 cylinders,gas,105.0,automatic,truck,white,2396,1.9376685752346003,0.146063560858635,a
334,2014.0,ford,good,4 cylinders,gas,76000.0,automatic,sedan,white,1249,2.4189599295065745,0.0594309802964201,b
335,2011.0,ford,good,6 cylinders,gas,131800.0,automatic,SUV,white,455,2.3203722317301017,0.0671826669684214,b
336,2018.0,ford,excellent,4 cylinders,gas,46573.0,automatic,SUV,blue,3275,2.4187997229401947,0.1142488713215403,b
337,2010.0,ford,excellent,8 cylinders,gas,186760.0,automatic,truck,white,2973,2.237742687986972,0.1060636088847161,c
338,1996.0,ford,excellent,4 cylinders,gas,123000.0,manual,truck,black,1969,1.7859109155289976,0.08428428046221,b
339,2001.0,ford,excellent,8 cylinders,gas,221242.0,automatic,SUV,red,766,2.0324028209726706,0.0415445790965387,a
340,2015.0,ford,excellent,6 cylinders,gas,87440.0,automatic,SUV,black,408,2.1775866567118944,0.2023936093249515,a
341,2006.0,ford,fair,6 cylinders,gas,134565.0,automatic,SUV,silver,187,2.2524687028759707,-0.0183212138811608,c
342,2003.0,ford,good,6 cylinders,gas,180711.0,automatic,SUV,blue,446,2.1626572134085653,-0.0877126334447895,b
343,2004.0,ford,good,6 cylinders,gas,250000.0,automatic,pickup,white,150,2.001768736259305,-0.0515153281369463,c
344,2007.0,ford,excellent,4 cylinders,gas,130214.0,automatic,sedan,red,140,2.408139049088012,-0.2106137687553655,b
345,2012.0,ford,excellent,6 cylinders,gas,118894.0,automatic,SUV,white,670,2.3444875603732327,-0.0359261647744547,a
346,2000.0,ford,fair,8 cylinders,gas,145000.0,automatic,pickup,red,459,2.02784862653123,0.0555210771344041,c
347,2017.0,ford,excellent,4 cylinders,gas,122646.0,automatic,SUV,silver,4217,2.509106758698924,-0.0064689940907885,b
348,2015.0,subaru,like new,4 cylinders,gas,99000.0,automatic,sedan,blue,1175,2.28117927886192,-0.036055016392555,c
349,2009.0,ford,good,6 cylinders,gas,159670.0,automatic,SUV,black,1464,2.2135125907519058,0.193127096550622,a
350,2008.0,ford,excellent,4 cylinders,gas,99000.0,automatic,sedan,black,81,2.226766564831328,0.1174182393870052,c
351,2008.0,ford,good,6 cylinders,gas,48194.0,automatic,truck,white,798,2.217749388128876,0.1183805979138097,a
352,2004.0,ford,good,6 cylinders,gas,102000.0,automatic,pickup,black,654,2.212990131285026,-0.0756516046101414,c
353,2013.0,ford,like new,6 cylinders,gas,160012.0,automatic,truck,blue,367,2.3012245275785106,-0.0617272567830272,a
354,2012.0,ford,excellent,4 cylinders,gas,113979.0,automatic,SUV,red,242,2.4611052542240435,0.1496235706734019,c
355,2011.0,ford,good,4 cylinders,gas,162000.0,automatic,pickup,white,437,2.322467291880833,0.1243983011326757,c
356,2002.0,ford,excellent,6 cylinders,gas,153000.0,automatic,SUV,red,731,2.284749099456254,0.1848323465247396,c
357,2005.0,ford,good,8 cylinders,gas,147000.0,automatic,truck,blue,202,2.296127377922449,0.0412755744932287,c
358,2011.0,ford,good,4 cylinders,gas,110000.0,manual,sedan,silver,91,2.203849027712139,0.1587974114909764,a
359,2013.0,ford,good,8 cylinders,gas,210640.0,automatic,truck,white,1029,2.3616253826522917,0.0316051607513043,c
360,2004.0,ford,good,8 cylinders,gas,192156.0,automatic,truck,white,130,2.0171131882171407,0.2176030403967101,a
361,2005.0,ford,excellent,8 cylinders,gas,188470.0,automatic,SUV,red,1571,2.238943530258816,0.0295676173381151,c
362,2013.0,ford,excellent,4 cylinders,gas,100810.0,automatic,sedan,white,159,2.3174614041808805,0.096536844772276,a
363,2014.0,ford,excellent,6 cylinders,gas,90717.0,automatic,truck,red,2430,2.3195381779059088,0.085432474107473,a
364,2012.0,ford,excellent,6 cylinders,gas,120438.0,automatic,sedan,red,562,2.084547429093776,0.1102425003079955,b
365,2016.0,ford,excellent,6 cylinders,gas,42553.0,automatic,SUV,white,1018,2.4123975757017964,0.1248068440471668,a
366,2017.0,ford,good,6 cylinders,gas,145585.0,automatic,pickup,silver,3446,2.396064724477075,0.0570356173564773,b
367,2009.0,subaru,excellent,4 cylinders,gas,103400.0,automatic,SUV,red,1434,2.0840270477984624,0.0997655175808744,c
368,2013.0,ford,excellent,6 cylinders,gas,146000.0,automatic,truck,white,438,2.263960298130983,0.0469709399797071,c
369,2012.0,ford,good,6 cylinders,gas,117698.0,automatic,SUV,white,1347,2.409821824039248,-0.0059058533900798,b
370,2008.0,ford,good,8 cylinders,gas,104694.0,automatic,truck,white,489,2.327299973020758,0.1533517451035473,b
371,2009.0,ford,good,6 cylinders,gas,77800.0,automatic,sedan,silver,163,2.2687888948037145,0.1724530877926547,c
372,2016.0,subaru,excellent,4 cylinders,gas,46700.0,manual,sedan,blue,133,2.2893366998737266,0.0139986799688099,a
373,2017.0,ford,excellent,6 cylinders,gas,35128.0,automatic,SUV,black,1370,2.388140091849277,0.1134316216441772,c
374,2006.0,ford,excellent,8 cylinders,gas,159816.0,automatic,SUV,blue,339,2.171768006960913,0.1005537568016703,c
375,2014.0,ford,like new,4 cylinders,gas,132000.0,automatic,sedan,white,259,2.224012662333465,0.0508577703706391,b
376,2008.0,ford,good,8 cylinders,gas,159000.0,automatic,sedan,black,621,1.9270613810892088,0.0574868952285608,a
377,2000.0,ford,excellent,6 cylinders,gas,86200.0,automatic,sedan,red,207,1.8734392681165744,0.2192698847048796,c
378,2016.0,ford,excellent,4 cylinders,gas,49485.0,automatic,sedan,white,1007,2.3265344867641926,0.0753175727481458,c
379,2020.0,ford,like new,4 cylinders,gas,29394.0,automatic,SUV,black,4346,2.383891336296329,-0.250334738584182,a
380,2015.0,ford,like new,6 cylinders,gas,117513.0,automatic,SUV,black,359,2.456473228157498,0.1119239626755701,c
381,2015.0,ford,like new,4 cylinders,gas,90217.0,automatic,sedan,blue,231,2.417813940210951,0.1112263827307654,a
382,2016.0,ford,excellent,4 cylinders,gas,55700.0,automatic,sedan,black,319,2.473123324046289,0.2314255902153413,c
383,2017.0,ford,excellent,4 cylinders,gas,49047.0,automatic,SUV,black,5909,2.380100756785371,0.1695336763740298,a
384,2001.0,ford,excellent,8 cylinders,gas,54740.0,automatic,sedan,white,21067,1.9793492320661064,0.2104302552260366,c
385,2010.0,ford,excellent,6 cylinders,gas,100000.0,automatic,sedan,red,938,2.241988736611157,0.1956420953590726,b
386,2016.0,ford,excellent,6 cylinders,gas,73031.0,automatic,SUV,white,463,2.324389240491646,0.1731981884633223,a
387,2016.0,ford,excellent,6 cylinders,gas,45000.0,automatic,sedan,black,1308,2.373564968295527,0.0026354516650832,c
388,2016.0,ford,excellent,4 cylinders,gas,99521.0,automatic,sedan,white,600,2.3960519760126804,0.292118797095772,b
389,2008.0,ford,excellent,6 cylinders,gas,69557.0,automatic,SUV,silver,146,2.070245098164595,0.1072313278559721,a
390,2016.0,ford,good,4 cylinders,gas,124062.0,automatic,sedan,black,706,2.411390109251666,0.2334585088537143,b
391,2012.0,ford,like new,8 cylinders,gas,95882.0,automatic,truck,white,122,2.296619675946471,-0.0554233557868738,a
392,2005.0,ford,fair,8 cylinders,gas,159000.0,automatic,pickup,silver,108,2.0868866745543966,0.0410498536234612,c
393,2013.0,ford,excellent,8 cylinders,gas,108816.0,automatic,truck,white,717,2.422424536390116,-0.0808837228050376,b
394,2008.0,ford,excellent,8 cylinders,gas,88550.0,automatic,pickup,black,452,2.135183825143236,0.0877631892608783,a
395,2004.0,ford,good,6 cylinders,gas,168000.0,automatic,SUV,black,395,2.287065504188788,0.0805563454812096,c
396,2011.0,subaru,like new,4 cylinders,gas,175000.0,automatic,sedan,blue,494,2.2364875355979046,0.0729788886625909,a
